,bin,freq_mean,margin_of_error
0,1,0.3952051044941742,0.014763594858698726
1,2,0.23919213206884438,0.012239881340971379
2,3,0.226599643551523,0.010960945487053845
3,4,0.22762260711030083,0.011797356180633952
4,5,0.21087016695957822,0.012638401299289073
5,6,0.22843044101828613,0.011987721425292154
6,7,0.17132931804934914,0.010942699928001369
