,bin,freq_mean,margin_of_error
0,1,0.7382889404812156,0.021601835638049117
1,2,0.8564610256410257,0.021317521785608657
2,3,0.8188605023196287,0.02061148959603347
3,4,0.7846679042138482,0.020997091750805757
4,5,0.7419060896720946,0.022290997695155863
5,6,0.6983722752043595,0.0201558091365222
6,7,0.6161354968830216,0.0194671996531435
